business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0200769623,WAL-MAR in,2020-04-10 14:38:34.812500000,2020.0,1930683544.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,3038.973,0-15
U001,0200152991,JET trust,2020-03-27 13:54:40.531250000,2020.0,1930597436.0,2020-03-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAD1,1245.461,0-15
U001,0100033439,WESTI corp,2020-05-09 00:35:28.812500000,2020.0,1930808214.0,2020-04-23 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-23 00:00:00.000000000,NA10,18230.94,0-15
U001,0200148860,DOLLA corporation,2020-06-22 18:41:02.687500000,2020.0,1930808209.0,2020-04-22 00:00:00.000000000,2020-06-26 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAGD,19053.706,
U001,0200020431,DEC trust,2020-05-08 17:37:39.050781250,2020.0,1930817764.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,865.6199999999999,
CA02,CCU001,KRAFT  us,2020-05-10 22:54:59.750000000,2020.0,2960624177.0,2020-03-27 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAG2,25794.24,0-15
U001,0200769623,WAL-MAR foundation,2020-03-25 22:13:39.015625000,2020.0,1930646677.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,72.42899999999999,
U001,0200723794,MID MO us,2020-05-11 12:56:52.296875000,2020.0,1930819741.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,37213.231999999996,0-15
U001,0200726979,BJ'S  corp,2020-04-02 10:21:53.265625000,2020.0,1930716461.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,389.291,
U001,0200705742,DOT trust,2020-03-28 11:57:01.500000000,2020.0,1930642693.0,2020-03-12 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAD1,65976.155,
U001,0200769623,WAL-MAR corporation,2020-04-23 05:08:54.187500000,2020.0,1930727191.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,6893.515999999999,0-15
U001,200769623,WAL-MAR associates,2020-05-27 07:41:17.750000000,2020.0,1930885271.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,11464.473999999998,0-15
U001,0200331749,SYSC in,2020-04-12 11:49:27.250000000,2020.0,1930673454.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,10875.543,0-15
U001,0200748108,KROGER us,2020-04-11 10:07:34.375000000,2020.0,1930689589.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,11975.754,0-15
U001,0200769623,WAL-MAR foundation,2020-03-30 22:28:55.546875000,2020.0,1930644298.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,29979.278,0-15
U001,0200769623,WAL-MAR systems,2020-04-04 15:18:59.250000000,2020.0,1930606876.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,4452.749,0-15
U001,0200418007,AM foundation,2020-05-11 23:51:20.046875000,2020.0,1930596085.0,2020-03-05 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAGD,7795.703999999999,0-15
U001,0200793568,SUPE llc,2020-05-12 19:48:44.156250000,2020.0,1930818440.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,106239.112,0-15
U001,0200769623,WAL-MAR corporation,2020-03-25 21:34:31.250000000,2020.0,1930585114.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,571.543,0-15
CA02,0140104423,METRO  corp,2020-04-20 02:07:37.125000000,2020.0,2960626846.0,2020-04-08 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,65660.97,0-15
U001,0200744019,TARG ,2020-05-10 13:39:58.000000000,2020.0,1930792388.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,601.034,0-15
U001,0200936373,SUPE llc,2020-05-09 05:05:55.000000000,2020.0,1930813263.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,63977.808999999994,0-15
U001,0200706844,WINC llc,2020-04-11 02:07:17.250000000,2020.0,1930597576.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,5212.571,16-30
U001,0200759082,INGL ,2020-04-29 04:17:04.546875000,2020.0,1930780776.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,118122.77399999999,0-15
U001,0200707822,PUBLI llc,2020-04-11 22:54:12.687500000,2020.0,1930686890.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,131885.11,0-15
CA02,0140104440,SO corporation,2020-05-09 03:59:04.437500000,2020.0,2960628640.0,2020-04-16 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-25 00:00:00.000000000,CA10,96854.86,0-15
U001,0200704858,WAKE corp,2020-03-24 07:30:12.625000000,2020.0,1930587027.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,24858.889999999996,0-15
U001,0200200412,DRIS corporation,2020-03-19 15:31:19.953125000,2020.0,1930577846.0,2020-02-27 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAD1,31454.247999999996,0-15
U001,0200706844,WINC corp,2020-04-26 03:39:27.500000000,2020.0,1930685395.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,42678.461,16-30
U001,0200253680,SCHWANS llc,2020-03-16 22:58:34.718750000,2020.0,1930580238.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,31779.999999999996,0-15
U001,0200768357,MARC co,2020-04-22 20:27:09.125000000,2020.0,1930720149.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,35281.602999999996,0-15
U001,0200772595,SAFEW us,2020-04-29 16:02:41.691406250,2020.0,1930785170.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,44734.157999999996,
U001,0200769623,WAL-MAR systems,2020-04-13 18:32:00.312500000,2020.0,1930671401.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,10020.128999999999,0-15
U001,0200726979,BJ'S  foundation,2020-05-19 16:03:54.130859375,2020.0,1930857910.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,355.376,
U001,200782669,SYGMA associates,2020-04-01 12:59:58.187500000,2020.0,1930629821.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,845.04,0-15
U001,0200769623,WAL-MAR trust,2020-05-30 02:16:03.562500000,2020.0,1930859963.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,25106.899999999998,0-15
U001,200769623,WAL-MAR llc,2020-06-01 07:37:17.500000000,2020.0,1930883325.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,27366.219999999998,0-15
CA02,0140106408,WAL-M corp,2020-05-07 13:01:04.750000000,2020.0,2960626032.0,2020-04-04 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-05 00:00:00.000000000,CA10,42128.99,16-30
U001,0200769623,WAL-MAR us,2020-04-22 16:26:03.312500000,2020.0,1930716666.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,41823.971,0-15
U001,0200705089,JETR in,2020-03-22 23:09:07.968750000,2020.0,1930597252.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,3627.995,0-15
U001,0200769623,WAL-MAR corporation,2020-05-10 05:56:08.937500000,2020.0,1930800508.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,30617.734,0-15
U001,0200230690,DECA co,2020-05-15 03:03:19.687500000,2020.0,1930857283.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,292.57199999999995,
CA02,0140104440,SO associates,2020-05-02 11:21:55.843750000,2020.0,2960629706.0,2020-04-17 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-18 00:00:00.000000000,CA10,152665.06,0-15
U001,0200555117,BURR llc,2020-04-18 22:47:39.015625000,2020.0,1930752379.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,133.308,0-15
U001,0200793568,SUPE in,2020-03-18 20:32:31.218750000,2020.0,1930577094.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,6599.704999999999,0-15
U001,0200759878,SA systems,2020-04-21 08:40:17.375000000,2020.0,1930739663.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,6961.954999999999,0-15
U001,0100031704,DELHAIZE us,2020-04-11 12:50:25.000000000,2020.0,1930682992.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,1735.2649999999999,0-15
U001,0200762301,C&S WH us,2020-04-11 08:14:35.218750000,2020.0,1930690138.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,124464.669,0-15
U001,0200726979,BJ'S  corporation,2020-03-21 19:16:50.765625000,2020.0,1930621690.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,190.344,
U001,0200772670,ASSOCIAT ,2020-04-02 02:38:04.812500000,2020.0,1930647499.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAU5,50988.714,0-15
U001,0200738514,KTA  in,2020-05-03 03:40:03.781250000,2020.0,1930677149.0,2020-03-30 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAD5,9589.482,0-15
U001,0200724999,GILSTE llc,2020-05-15 13:11:36.250000000,2020.0,1930813779.0,2020-04-22 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,NA10,14512.778,0-15
U001,0200732755,KROGER ,2020-03-20 19:38:48.875000000,2020.0,1930585353.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,54917.772000000004,0-15
U001,0200739534,OK us,2020-03-24 23:26:16.250000000,2020.0,1930594534.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,784.9169999999999,0-15
U001,0200769623,WAL-MAR us,2020-05-12 16:06:19.250000000,2020.0,1930797438.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,4496.6179999999995,0-15
U001,0200769623,WAL-MAR co,2020-04-24 17:03:19.187500000,2020.0,1930728983.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,8460.032,0-15
U001,200769623,WAL-MAR foundation,2020-05-30 00:30:44.828125000,2020.0,1930884398.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,9212.244999999999,0-15
U001,0200769623,WAL-MAR ,2020-04-21 09:34:03.437500000,2020.0,1930720448.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,7261.624999999999,0-15
U001,0200793568,SUPE corporation,2020-03-24 19:47:51.656250000,2020.0,1930623920.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,111256.369,0-15
U001,200769623,WAL-MAR corporation,2020-05-29 13:15:10.406250000,2020.0,1930881322.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,9856.307999999999,0-15
U001,0200705742,DOT co,2020-04-17 20:16:19.375000000,2020.0,1930760039.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,23087.189999999995,
U001,0200726979,BJ'S  foundation,2020-05-03 23:21:04.796875000,2020.0,1930794045.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,526.533,0-15
U001,0200769623,WAL-MAR associates,2020-05-25 13:58:19.031250000,2020.0,1930880291.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,28032.494,0-15
U001,0200769623,WAL-MAR corp,2020-04-20 08:17:13.375000000,2020.0,1930714765.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,10663.961,0-15
U001,200762301,C&S WH in,2020-04-03 13:00:40.218750000,2020.0,1930660893.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAC6,87806.70499999999,0-15
U001,0200920735,ALBERT trust,2020-04-12 19:00:45.281250000,2020.0,1930686103.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,37425.84299999999,0-15
U001,0200315290,KWI corp,2020-05-01 22:23:44.484375000,2020.0,1930774612.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,36874.03999999999,0-15
U001,0100016691,BAY  systems,2020-04-30 05:33:07.714843750,2020.0,1930724081.0,2020-03-31 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAD5,11280.003,0-15
U001,0200759878,SA corporation,2020-04-20 16:46:31.015625000,2020.0,1930750913.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,965.0199999999999,0-15
U001,0200772670,ASSOCIAT ,2020-05-07 02:57:51.718750000,2020.0,1930800930.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAU5,15266.979,0-15
U001,0200759878,SA trust,2020-05-10 09:07:46.750000000,2020.0,1930597256.0,2020-03-03 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAGD,2233.98,0-15
U001,0200769623,WAL-MAR us,2020-04-14 12:06:27.062500000,2020.0,1930743926.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,330.092,
U001,0200769623,WAL-MAR llc,2020-05-14 14:28:23.187500000,2020.0,1930802046.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,5777.562,0-15
U001,0200769623,WAL-MAR trust,2020-04-14 12:30:13.625000000,2020.0,1930675656.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,3375.239,0-15
CA02,0140104225,SAVE-ON- llc,2020-03-11 15:12:05.781250000,2020.0,2960617251.0,2020-03-03 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-03-03 00:00:00.000000000,CA10,149761.33,
U001,0100025066,BLAKE us,2020-05-14 14:21:22.000000000,2020.0,1930799365.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,21799.708,0-15
U001,0200965912,C&S W ,2020-05-17 07:53:11.250000000,2020.0,1930839115.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAC6,24570.462,0-15
CA02,0140104340,COLABOR  in,2020-03-27 20:20:33.968750000,2020.0,2960619736.0,2020-03-11 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,9338.15,0-15
U001,0200794332,COST trust,2020-05-22 03:41:47.156250000,2020.0,1930855604.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAAX,66166.093,0-15
U001,0200744019,TARG co,2020-04-15 22:44:29.281250000,2020.0,1930692770.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,27042.554,0-15
U001,0200794332,COST us,2020-04-01 12:03:09.960937500,2020.0,1930653077.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAAX,12127.198999999999,0-15
U001,0200705089,JETR corp,2020-04-25 07:22:56.906250000,2020.0,1930751331.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,6120.058,0-15
U001,0200769623,WAL-MAR llc,2020-05-22 05:36:24.625000000,2020.0,1930832912.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,33990.789,0-15
U001,0200744019,TARG trust,2020-04-27 14:51:39.687500000,2020.0,1930747243.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,5977.880999999999,0-15
U001,0200553103,HONOR  us,2020-04-07 13:04:47.859375000,2020.0,1930599140.0,2020-03-04 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-04 00:00:00.000000000,NA32,9803.969,0-15
U001,0200744019,TARG corporation,2020-04-17 04:25:07.250000000,2020.0,1930711440.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,110387.599,0-15
U001,0100051489,G&K foundation,2020-04-09 22:03:21.187500000,2020.0,1930655317.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,10595.759999999998,0-15
U001,0200955827,KE associates,2020-04-03 17:59:50.125000000,2020.0,1930587212.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,21608.607999999997,16-30
U001,0200794332,COST llc,2020-04-19 06:26:46.093750000,2020.0,1930709053.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAAX,10340.784999999998,0-15
U001,200772670,ASSOCIAT corporation,2020-05-24 01:56:03.156250000,2020.0,1930876574.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAU5,14605.660999999998,0-15
U001,0200756072,REINHA us,2020-04-21 02:45:31.312500000,2020.0,1930708150.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,8012.955999999999,0-15
U001,0200769623,WAL-MAR in,2020-04-18 10:59:50.875000000,2020.0,1930704486.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,10060.715,0-15
U001,0200922106,PEPP in,2020-06-03 12:41:44.625000000,2020.0,1930839155.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,15736.909999999998,16-30
U001,0200793088,DEMOU co,2020-05-24 04:07:37.156250000,2020.0,1930856249.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,121527.805,0-15
U001,0200769623,WAL-MAR ,2020-04-12 19:45:09.250000000,2020.0,1930689011.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,2788.5759999999996,0-15
CA02,0140105033,W T  us,2020-04-11 08:52:57.562500000,2020.0,2960622075.0,2020-03-22 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,CA10,145558.06,0-15
CA02,0140105847,GORDON F llc,2020-05-30 02:45:10.187500000,2020.0,2960632577.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-14 00:00:00.000000000,CA10,1125.53,0-15
U001,0200769623,WAL-MAR co,2020-05-26 20:03:10.195312500,2020.0,1930884698.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,17880.736999999997,0-15
U001,0200769623,WAL-MAR trust,2020-05-14 01:49:28.562500000,2020.0,1930801145.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,20019.614999999998,0-15
U001,0200705742,DOT trust,2020-05-19 08:42:22.468750000,2020.0,1930798509.0,2020-04-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAAW,6922.005999999999,
U001,0200707005,KING S corporation,2020-04-15 23:14:21.890625000,2020.0,1930715324.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,14147.504,0-15
U001,0200743123,KROGER co,2020-05-08 08:10:32.937500000,2020.0,1930800402.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,7777.685999999999,0-15
U001,0200508557,FOODL associates,2020-04-28 01:35:35.968750000,2020.0,1930738983.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,1312.493,0-15
U001,0200780383,MEIJ us,2020-04-24 22:08:46.500000000,2020.0,1930751082.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,75572.868,0-15
U001,0200744019,TARG trust,2020-05-08 03:00:37.312500000,2020.0,1930793395.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,24385.262999999995,0-15
U001,0200769623,WAL-MAR us,2020-05-28 13:04:46.000000000,2020.0,1930845879.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,27337.352,0-15
U001,200741174,M B  systems,2020-04-06 01:29:04.781250000,2020.0,1930639625.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,11590.901,0-15
U001,0200705372,FR us,2020-05-11 20:16:14.250000000,2020.0,1930821983.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,50245.86,0-15
U001,0200769623,WAL-MAR associates,2020-04-10 10:24:35.843750000,2020.0,1930688942.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,28326.325999999997,0-15
